tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-24,123.2,74.4,48.8,60.4,Active,2024-09-26,2025-03-31,21.1,False,2025-09-26
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-24,56.5,47.6,8.9,84.3,Active,2024-10-11,2025-03-13,22.4,True,2025-09-19
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-24,122.5,86.7,35.8,70.8,Degraded,2024-10-04,2025-04-25,17.7,False,2025-10-26
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-24,120.2,75.3,44.9,62.6,Active,2024-10-22,2025-04-17,20.6,False,2026-01-11
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-24,133.0,92.4,40.6,69.5,Active,2024-10-14,2025-03-07,24.1,False,2026-06-20
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-24,69.1,48.7,20.4,70.5,Active,2024-09-23,2025-05-16,16.4,False,2026-04-06
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-24,69.3,52.1,17.2,75.1,Active,2024-09-06,2025-03-11,22.4,False,2026-03-23
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-24,134.4,103.2,31.3,76.7,Active,2024-09-20,2025-05-16,15.9,False,2025-10-27
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-24,51.1,45.3,5.8,88.6,Active,2024-09-14,2025-04-14,17.1,True,2026-10-10
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-24,65.0,51.9,13.1,79.9,Active,2024-08-30,2025-05-23,18.1,False,2026-09-10
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-24,145.8,113.7,32.0,78.0,Active,2024-09-23,2025-03-26,13.7,False,2026-08-03
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-24,58.5,45.7,12.8,78.1,Active,2024-09-20,2025-05-18,16.8,False,2026-07-10
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-24,56.8,49.6,7.3,87.2,Active,2024-09-21,2025-02-28,20.9,True,2026-06-01
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-24,60.9,48.9,11.9,80.4,Active,2024-08-29,2025-03-18,16.9,True,2026-07-18
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-24,64.5,57.5,7.0,89.1,Active,2024-10-25,2025-03-02,18.9,True,2026-08-10
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-24,59.0,52.3,6.8,88.5,Active,2024-10-05,2025-03-02,18.1,True,2025-08-31
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-24,51.3,40.2,11.2,78.2,Active,2024-09-11,2025-04-18,21.4,False,2026-08-08
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-24,55.0,47.0,8.0,85.4,Active,2024-09-18,2025-03-24,12.9,True,2026-07-02
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-24,61.5,45.0,16.4,73.2,Active,2024-10-12,2025-04-24,18.6,False,2026-08-22
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-24,61.4,43.8,17.6,71.4,Active,2024-09-07,2025-05-07,21.6,False,2026-10-09
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-25,145.3,89.4,55.9,61.5,Active,2024-09-25,2025-03-28,18.9,False,2026-01-08
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-25,105.3,64.0,41.3,60.7,Degraded,2024-09-03,2025-03-11,19.3,False,2026-02-21
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-25,104.3,85.7,18.6,82.2,Active,2024-09-28,2025-03-04,22.9,True,2026-04-20
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-25,149.7,102.7,46.9,68.6,Active,2024-08-30,2025-03-13,13.6,False,2026-10-21
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-25,52.3,41.0,11.2,78.5,Active,2024-10-05,2025-03-02,18.5,False,2025-08-05
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-25,101.6,81.2,20.4,79.9,Active,2024-08-31,2025-05-05,12.4,False,2026-11-21
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-25,116.9,75.8,41.0,64.9,Active,2024-09-05,2025-04-20,17.5,False,2026-07-04
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-25,116.6,92.9,23.7,79.7,Active,2024-10-21,2025-04-17,20.8,False,2026-04-02
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-25,62.9,47.1,15.8,74.9,Active,2024-09-28,2025-04-17,16.0,False,2026-06-25
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-25,65.8,58.5,7.3,88.9,Active,2024-08-31,2025-03-02,13.6,True,2025-07-17
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-25,117.4,96.4,20.9,82.2,Degraded,2024-10-20,2025-05-04,22.2,True,2026-03-11
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-25,68.9,61.4,7.5,89.2,Maintenance,2024-10-10,2025-05-05,21.6,True,2026-04-28
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-25,61.7,53.8,7.9,87.1,Active,2024-10-17,2025-05-18,13.4,True,2026-03-31
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-25,126.3,76.8,49.5,60.8,Active,2024-10-07,2025-03-09,24.1,False,2025-11-03
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-25,61.6,54.1,7.5,87.9,Active,2024-09-09,2025-04-30,23.3,True,2026-02-03
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-25,66.1,58.2,7.9,88.1,Active,2024-08-31,2025-03-23,24.1,True,2026-03-22
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-25,63.3,55.5,7.8,87.7,Active,2024-09-24,2025-04-27,19.4,True,2025-07-22
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-25,64.2,49.2,15.0,76.7,Active,2024-10-23,2025-03-29,24.9,False,2025-09-19
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-25,52.3,40.9,11.4,78.3,Active,2024-09-11,2025-04-14,17.3,False,2026-01-23
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-25,64.4,54.8,9.6,85.1,Active,2024-10-15,2025-04-05,14.0,True,2026-02-28
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-25,68.4,48.2,20.1,70.5,Active,2024-09-14,2025-03-09,17.4,False,2025-12-19
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-25,53.2,43.6,9.5,82.0,Active,2024-09-22,2025-03-27,14.4,True,2026-03-04
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-25,67.5,50.3,17.1,74.6,Active,2024-09-06,2025-04-22,20.7,False,2025-07-28
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-26,111.7,76.0,35.7,68.1,Active,2024-09-17,2025-03-16,21.4,False,2025-11-07
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-26,116.4,76.8,39.6,66.0,Active,2024-09-14,2025-04-12,18.0,False,2026-07-13
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-26,116.8,94.4,22.4,80.9,Active,2024-09-08,2025-04-19,20.1,True,2026-09-18
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-26,129.5,99.8,29.8,77.0,Degraded,2024-10-03,2025-04-19,21.1,False,2026-07-06
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-26,63.0,45.1,17.9,71.6,Active,2024-10-05,2025-02-24,15.1,False,2026-09-24
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-26,101.1,78.6,22.5,77.7,Degraded,2024-09-13,2025-04-30,21.3,False,2026-04-17
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-26,129.2,106.8,22.4,82.6,Active,2024-09-17,2025-04-13,24.8,True,2026-04-04
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-26,113.7,84.9,28.7,74.7,Active,2024-10-23,2025-03-11,16.8,False,2025-12-10
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-26,68.3,48.1,20.2,70.4,Active,2024-09-20,2025-03-19,24.0,False,2025-11-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-26,67.3,57.5,9.7,85.5,Active,2024-10-06,2025-04-10,23.8,True,2025-06-16
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-26,133.5,86.5,47.0,64.8,Active,2024-10-12,2025-05-07,24.2,False,2025-06-06
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-26,61.2,47.1,14.2,76.9,Active,2024-09-03,2025-03-17,21.7,False,2025-09-14
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-26,59.0,43.8,15.2,74.2,Active,2024-09-08,2025-05-09,21.5,False,2026-08-13
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-26,113.3,92.5,20.7,81.7,Active,2024-09-10,2025-04-01,24.6,True,2026-09-17
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-26,51.5,38.6,12.8,75.0,Degraded,2024-10-20,2025-03-30,22.5,False,2026-10-16
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-26,69.3,58.8,10.5,84.9,Active,2024-10-07,2025-02-26,16.4,True,2026-05-29
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-26,51.5,45.6,5.9,88.6,Active,2024-09-17,2025-05-09,16.8,True,2026-06-12
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-26,56.4,46.6,9.9,82.5,Active,2024-09-24,2025-03-15,22.7,True,2026-07-05
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-26,68.7,51.9,16.8,75.6,Active,2024-10-21,2025-05-06,16.2,False,2026-06-19
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-26,55.5,40.9,14.6,73.7,Active,2024-09-10,2025-03-24,24.0,False,2025-07-27
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-26,67.8,58.7,9.1,86.5,Active,2024-10-14,2025-03-24,12.5,True,2026-07-20
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-26,52.0,44.0,8.0,84.7,Active,2024-10-13,2025-04-16,17.1,True,2026-08-08
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-26,66.9,53.3,13.6,79.7,Active,2024-09-04,2025-04-29,24.3,False,2026-08-12
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-27,136.8,100.2,36.6,73.3,Active,2024-09-01,2025-02-25,12.1,False,2026-04-01
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-27,125.5,105.1,20.3,83.8,Active,2024-09-12,2025-05-11,20.5,True,2025-09-21
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-27,129.8,100.0,29.9,77.0,Active,2024-10-23,2025-04-21,20.3,False,2026-08-01
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-27,110.9,84.3,26.6,76.0,Active,2024-09-17,2025-03-28,14.1,False,2025-09-20
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-27,69.1,59.1,10.0,85.5,Maintenance,2024-10-15,2025-03-30,17.4,True,2025-07-20
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-27,124.5,81.7,42.8,65.6,Active,2024-09-19,2025-05-19,17.3,False,2025-11-04
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-27,140.0,101.7,38.3,72.7,Active,2024-09-21,2025-05-16,13.6,False,2025-07-22
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-27,137.8,102.0,35.9,74.0,Active,2024-09-28,2025-05-22,14.7,False,2025-08-23
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-27,54.6,40.6,14.0,74.3,Active,2024-08-29,2025-03-29,24.7,False,2026-11-06
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-27,65.2,49.9,15.3,76.5,Degraded,2024-10-21,2025-04-04,24.6,False,2026-07-12
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-27,145.2,104.3,40.9,71.8,Active,2024-10-19,2025-05-05,21.6,False,2026-11-19
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-27,63.1,55.5,7.7,87.9,Active,2024-09-17,2025-03-29,22.6,True,2026-02-13
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-27,57.7,49.1,8.6,85.1,Active,2024-10-09,2025-04-22,12.3,True,2025-08-02
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-27,149.9,99.8,50.1,66.6,Active,2024-10-26,2025-05-01,16.5,False,2026-03-29
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-27,53.0,47.3,5.7,89.2,Degraded,2024-10-02,2025-05-06,24.3,True,2025-11-01
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-27,52.2,41.5,10.7,79.5,Active,2024-09-19,2025-05-24,18.5,False,2026-01-10
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-27,63.2,55.8,7.4,88.3,Active,2024-10-07,2025-05-17,15.8,True,2026-07-05
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-27,60.7,53.2,7.5,87.6,Active,2024-10-14,2025-03-03,13.6,True,2025-11-21
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-27,59.0,50.3,8.8,85.2,Active,2024-09-28,2025-03-24,19.1,True,2026-05-07
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-27,50.6,43.1,7.5,85.2,Active,2024-10-25,2025-05-06,20.0,True,2025-12-22
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-27,59.3,50.1,9.1,84.6,Active,2024-08-31,2025-04-27,24.2,True,2026-11-11
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-27,58.6,42.1,16.5,71.9,Maintenance,2024-10-17,2025-03-29,12.7,False,2026-07-11
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-27,68.6,58.3,10.3,85.0,Active,2024-10-17,2025-05-04,14.6,True,2026-05-12
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-28,148.8,115.6,33.2,77.7,Active,2024-09-25,2025-03-28,19.1,False,2026-11-07
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-28,113.4,93.6,19.7,82.6,Active,2024-09-23,2025-03-28,13.7,True,2026-01-09
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-28,122.4,74.1,48.3,60.5,Active,2024-09-24,2025-05-02,14.1,False,2026-07-04
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-28,137.5,88.0,49.5,64.0,Active,2024-09-18,2025-03-10,15.6,False,2026-10-28
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-28,50.7,40.2,10.5,79.3,Active,2024-10-05,2025-05-20,17.7,False,2026-04-21
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-28,127.5,77.7,49.8,60.9,Active,2024-10-21,2025-04-28,24.2,False,2026-01-05
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-28,109.2,84.1,25.1,77.0,Active,2024-10-19,2025-05-21,13.4,False,2026-06-19
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-28,136.2,95.2,41.0,69.9,Active,2024-09-07,2025-05-10,22.4,False,2026-06-15
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-28,65.7,51.1,14.6,77.7,Active,2024-10-11,2025-05-24,16.5,False,2026-03-03
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-28,69.8,50.1,19.7,71.8,Maintenance,2024-08-31,2025-04-10,15.8,False,2026-07-07
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-28,130.5,94.0,36.5,72.0,Active,2024-10-28,2025-03-18,20.4,False,2026-10-20
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-28,69.0,60.1,9.0,87.0,Degraded,2024-10-03,2025-03-07,21.8,True,2026-11-25
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-28,54.8,44.2,10.6,80.7,Active,2024-10-29,2025-03-16,13.2,True,2026-09-04
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-28,115.2,71.6,43.5,62.2,Active,2024-10-01,2025-03-05,23.7,False,2026-05-09
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-28,60.1,49.5,10.7,82.3,Active,2024-10-26,2025-03-20,17.1,True,2025-06-19
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-28,58.7,46.2,12.5,78.7,Degraded,2024-10-03,2025-04-11,17.2,False,2026-08-09
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-28,50.5,43.2,7.3,85.6,Active,2024-10-27,2025-05-21,16.5,True,2026-08-04
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-28,67.7,48.2,19.4,71.3,Degraded,2024-10-28,2025-05-21,18.0,False,2026-05-01
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-28,64.6,53.1,11.5,82.1,Active,2024-10-02,2025-04-11,14.0,True,2026-09-22
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-28,64.7,52.6,12.1,81.3,Degraded,2024-09-22,2025-03-02,13.9,True,2026-04-29
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-28,66.3,55.6,10.7,83.9,Active,2024-09-14,2025-05-09,20.4,True,2026-07-25
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-28,63.4,45.8,17.5,72.3,Active,2024-10-07,2025-04-05,17.9,False,2026-06-21
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-28,67.4,56.0,11.4,83.0,Active,2024-10-05,2025-02-26,21.3,True,2026-04-22
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-29,129.6,89.3,40.4,68.8,Active,2024-10-13,2025-03-21,16.1,False,2026-06-18
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-29,123.5,99.2,24.2,80.4,Active,2024-10-20,2025-04-08,13.5,True,2026-11-26
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-29,130.3,110.6,19.6,84.9,Active,2024-10-15,2025-04-02,23.1,True,2025-11-15
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-29,107.8,91.6,16.2,85.0,Active,2024-09-18,2025-04-07,18.6,True,2026-03-16
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-29,67.2,58.9,8.2,87.8,Active,2024-09-05,2025-03-17,12.5,True,2026-03-09
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-29,135.7,95.5,40.3,70.3,Active,2024-10-18,2025-05-01,13.0,False,2025-10-22
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-29,139.2,89.7,49.5,64.4,Active,2024-09-30,2025-04-08,15.0,False,2025-07-24
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-29,146.6,104.3,42.3,71.2,Active,2024-09-10,2025-04-21,15.6,False,2026-01-07
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-29,64.5,47.2,17.3,73.2,Active,2024-10-03,2025-03-27,17.7,False,2026-02-09
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-29,59.2,49.3,9.8,83.4,Active,2024-10-24,2025-05-19,18.4,True,2026-08-08
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-29,118.5,75.2,43.3,63.5,Active,2024-09-12,2025-04-23,21.9,False,2026-01-14
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-29,53.9,42.4,11.5,78.6,Active,2024-09-22,2025-03-12,22.6,False,2026-02-27
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-29,60.0,46.6,13.3,77.8,Active,2024-10-24,2025-04-05,17.7,False,2026-02-20
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-29,138.0,99.2,38.8,71.9,Active,2024-09-14,2025-05-22,13.4,False,2025-09-02
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-29,69.0,55.5,13.5,80.4,Degraded,2024-10-02,2025-03-18,20.0,True,2026-06-18
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-29,62.3,51.4,10.9,82.5,Degraded,2024-09-18,2025-05-15,12.2,True,2026-08-24
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-29,66.6,52.2,14.4,78.4,Active,2024-10-09,2025-04-18,21.4,False,2026-02-03
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-29,68.1,52.3,15.9,76.7,Active,2024-08-31,2025-03-25,21.7,False,2025-12-21
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-29,62.0,54.2,7.9,87.3,Active,2024-10-05,2025-05-23,22.4,True,2026-11-19
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-29,55.5,43.1,12.5,77.5,Active,2024-09-23,2025-05-25,16.0,False,2025-07-08
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-29,59.6,49.8,9.8,83.6,Active,2024-09-26,2025-04-17,13.5,True,2026-08-18
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-29,60.3,53.5,6.7,88.8,Active,2024-10-15,2025-05-20,21.2,True,2026-05-27
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-29,53.6,44.8,8.8,83.6,Maintenance,2024-10-01,2025-04-02,12.3,True,2025-06-29
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-30,138.5,110.4,28.1,79.7,Active,2024-10-22,2025-03-07,24.7,False,2026-05-29
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-30,117.0,94.0,23.0,80.4,Active,2024-10-11,2025-05-25,12.3,True,2026-10-22
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-30,137.7,102.4,35.3,74.4,Active,2024-10-03,2025-05-26,13.5,False,2026-05-29
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-30,101.6,62.2,39.4,61.2,Active,2024-10-20,2025-04-08,18.9,False,2025-09-15
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-30,56.5,44.9,11.6,79.5,Active,2024-10-07,2025-05-22,18.2,False,2026-06-03
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-30,103.3,67.7,35.6,65.6,Active,2024-09-27,2025-05-25,19.6,False,2025-07-05
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-30,141.4,105.1,36.3,74.3,Active,2024-09-10,2025-03-17,22.8,False,2025-07-18
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-30,133.7,104.3,29.4,78.0,Active,2024-09-01,2025-03-23,16.4,False,2026-11-26
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-30,54.3,45.2,9.0,83.4,Active,2024-10-31,2025-04-20,12.2,True,2026-08-24
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-30,65.5,46.3,19.2,70.7,Active,2024-10-18,2025-05-19,17.1,False,2025-09-23
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-30,132.7,97.2,35.5,73.3,Active,2024-09-20,2025-05-21,13.4,False,2026-03-01
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-30,52.5,45.4,7.1,86.4,Active,2024-10-12,2025-03-25,15.4,True,2025-07-31
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-30,55.2,47.1,8.2,85.2,Active,2024-09-06,2025-03-19,13.2,True,2026-02-20
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-30,136.2,95.0,41.2,69.8,Degraded,2024-10-20,2025-04-12,12.9,False,2026-09-22
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-30,52.9,39.6,13.3,74.8,Active,2024-10-15,2025-04-26,19.2,False,2026-08-17
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-30,50.1,38.4,11.8,76.5,Active,2024-10-11,2025-04-07,22.4,False,2025-07-04
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-30,59.0,51.1,7.9,86.6,Degraded,2024-10-27,2025-05-03,24.5,True,2026-02-14
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-30,64.5,53.6,10.9,83.0,Active,2024-09-13,2025-04-16,16.8,True,2025-06-24
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-30,51.9,38.5,13.4,74.1,Active,2024-10-18,2025-05-09,23.0,False,2026-06-08
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-30,61.4,43.4,18.0,70.7,Active,2024-10-02,2025-04-11,12.3,False,2026-01-08
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-30,54.0,42.5,11.5,78.7,Active,2024-09-10,2025-04-07,24.0,False,2026-05-04
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-30,55.7,50.1,5.6,90.0,Active,2024-09-11,2025-04-29,22.0,True,2025-09-12
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-30,62.7,51.5,11.2,82.2,Active,2024-09-17,2025-05-01,22.6,True,2025-07-30
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-01,141.3,87.8,53.5,62.2,Active,2024-10-20,2025-04-21,12.7,False,2025-11-19
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-01,100.2,77.2,23.0,77.0,Active,2024-10-22,2025-04-13,13.4,False,2025-09-22
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-01,103.0,76.7,26.4,74.4,Active,2024-09-14,2025-05-29,12.4,False,2026-07-09
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-01,118.3,75.0,43.2,63.4,Active,2024-10-16,2025-03-31,15.3,False,2026-11-15
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,61.3,50.7,10.6,82.7,Active,2024-09-23,2025-04-26,24.9,True,2026-02-08
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,119.7,84.7,35.0,70.8,Active,2024-09-02,2025-05-22,16.9,False,2026-04-12
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,105.0,86.9,18.1,82.7,Active,2024-09-11,2025-04-18,19.2,True,2025-07-26
