customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_001591,Prepaid,Melaka,2023-01-12,NovaConnect Prepaid Plus,30,21,False,,
CUST_001592,Postpaid,Selangor,2024-01-04,NovaConnect 5G Postpaid 100,128,10,False,,
CUST_001593,Business,Perak,2021-12-31,NovaConnect Business Pro,299,34,False,,
CUST_001594,Prepaid,Sarawak,2020-10-20,NovaConnect Prepaid Plus,30,49,False,,
CUST_001595,Business,Sarawak,2023-06-22,NovaConnect Business Pro,299,16,False,,
CUST_001596,Prepaid,Sabah,2023-12-29,NovaConnect Prepaid Plus,30,10,False,,
CUST_001597,Prepaid,Melaka,2022-12-24,NovaConnect Prepaid Basic,20,22,False,,
CUST_001598,Prepaid,Sarawak,2020-02-20,NovaConnect Prepaid Basic,20,57,False,,
CUST_001599,Business,Sabah,2023-12-25,NovaConnect Business Pro,299,10,False,,
CUST_001600,Postpaid,Selangor,2021-01-31,NovaConnect 5G Postpaid 100,128,45,False,,
CUST_001601,Postpaid,Melaka,2021-12-05,NovaConnect 5G Postpaid 100,128,35,False,,
CUST_001602,Business,Johor,2021-10-04,NovaConnect Business Elite,399,37,False,,
CUST_001603,Prepaid,Perak,2023-02-04,NovaConnect Prepaid Plus,30,21,False,,
CUST_001604,Postpaid,Penang,2020-03-17,NovaConnect Postpaid 40,58,56,False,,
CUST_001605,Postpaid,Johor,2020-04-07,NovaConnect 5G Postpaid 80,98,55,False,,
CUST_001606,Postpaid,Kuala Lumpur,2022-02-27,NovaConnect 5G Postpaid 100,128,32,True,2024-06-22,Poor Coverage - Switched to Maxis
CUST_001607,Postpaid,Melaka,2023-05-05,NovaConnect Postpaid 60,78,18,False,,
CUST_001608,Prepaid,Sabah,2021-04-13,NovaConnect Prepaid Basic,20,43,False,,
CUST_001609,Postpaid,Sarawak,2022-09-01,NovaConnect 5G Postpaid 80,98,26,False,,
CUST_001610,Prepaid,Selangor,2022-04-25,NovaConnect Prepaid Basic,20,30,False,,
CUST_001611,Postpaid,Melaka,2022-11-28,NovaConnect 5G Postpaid 80,98,23,False,,
CUST_001612,Prepaid,Kuala Lumpur,2020-07-28,NovaConnect Prepaid Basic,20,51,False,,
CUST_001613,Prepaid,Penang,2024-02-08,NovaConnect Prepaid Basic,20,8,False,,
CUST_001614,Prepaid,Sabah,2022-11-15,NovaConnect Prepaid Plus,30,23,False,,
CUST_001615,Enterprise,Sabah,2020-02-19,NovaConnect Enterprise 300,1599,57,False,,
CUST_001616,Postpaid,Johor,2020-12-24,NovaConnect 5G Postpaid 80,98,46,False,,
CUST_001617,Business,Penang,2022-03-27,NovaConnect Business Pro,299,31,False,,
CUST_001618,Postpaid,Johor,2024-08-08,NovaConnect 5G Postpaid 80,98,2,False,,
CUST_001619,Postpaid,Selangor,2023-06-20,NovaConnect 5G Postpaid 100,128,16,False,,
CUST_001620,Prepaid,Melaka,2021-09-07,NovaConnect Prepaid Basic,20,38,False,,
CUST_001621,Postpaid,Penang,2023-02-28,NovaConnect Postpaid 60,78,20,False,,
CUST_001622,Postpaid,Melaka,2021-07-04,NovaConnect Postpaid 40,58,40,False,,
CUST_001623,Prepaid,Sarawak,2022-08-18,NovaConnect Prepaid Plus,30,26,False,,
CUST_001624,Postpaid,Johor,2023-04-23,NovaConnect Postpaid 40,58,18,False,,
CUST_001625,Business,Melaka,2021-11-07,NovaConnect Business Pro,299,36,False,,
CUST_001626,Postpaid,Penang,2023-10-31,NovaConnect Postpaid 40,58,12,False,,
CUST_001627,Postpaid,Melaka,2021-03-05,NovaConnect 5G Postpaid 100,128,44,False,,
CUST_001628,Postpaid,Perak,2021-06-06,NovaConnect 5G Postpaid 100,128,41,False,,
CUST_001629,Prepaid,Penang,2023-06-02,NovaConnect Prepaid Plus,30,17,False,,
CUST_001630,Postpaid,Sabah,2022-11-17,NovaConnect 5G Postpaid 100,128,23,True,2024-08-18,Pricing - Switched to U Mobile
CUST_001631,Prepaid,Sabah,2021-12-06,NovaConnect Prepaid Basic,20,35,False,,
CUST_001632,Business,Sarawak,2023-08-21,NovaConnect Business Pro,299,14,False,,
CUST_001633,Prepaid,Selangor,2021-02-06,NovaConnect Prepaid Plus,30,45,False,,
CUST_001634,Prepaid,Sabah,2022-07-03,NovaConnect Prepaid Basic,20,28,False,,
CUST_001635,Postpaid,Kuala Lumpur,2023-03-19,NovaConnect Postpaid 60,78,19,False,,
CUST_001636,Postpaid,Sabah,2023-02-09,NovaConnect Postpaid 60,78,21,False,,
CUST_001637,Postpaid,Johor,2024-06-05,NovaConnect Postpaid 60,78,4,False,,
CUST_001638,Business,Sarawak,2021-12-09,NovaConnect Business Pro,299,35,False,,
CUST_001639,Postpaid,Sabah,2022-01-09,NovaConnect Postpaid 60,78,34,False,,
CUST_001640,Prepaid,Melaka,2023-05-22,NovaConnect Prepaid Plus,30,17,False,,
CUST_001641,Postpaid,Perak,2022-08-30,NovaConnect Postpaid 40,58,26,False,,
CUST_001642,Postpaid,Johor,2020-12-30,NovaConnect Postpaid 60,78,46,False,,
CUST_001643,Postpaid,Perak,2024-01-08,NovaConnect 5G Postpaid 80,98,9,False,,
CUST_001644,Postpaid,Selangor,2021-10-19,NovaConnect Postpaid 60,78,36,False,,
CUST_001645,Prepaid,Perak,2022-08-17,NovaConnect Prepaid Plus,30,26,False,,
CUST_001646,Prepaid,Selangor,2020-08-24,NovaConnect Prepaid Basic,20,51,False,,
CUST_001647,Postpaid,Johor,2020-08-26,NovaConnect Postpaid 60,78,50,False,,
CUST_001648,Prepaid,Penang,2024-01-20,NovaConnect Prepaid Plus,30,9,False,,
CUST_001649,Postpaid,Kuala Lumpur,2023-02-20,NovaConnect Postpaid 40,58,20,False,,
CUST_001650,Postpaid,Melaka,2021-09-08,NovaConnect 5G Postpaid 100,128,38,False,,
CUST_001651,Postpaid,Sarawak,2020-05-15,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_001652,Postpaid,Penang,2024-04-06,NovaConnect 5G Postpaid 100,128,6,False,,
CUST_001653,Postpaid,Selangor,2023-08-16,NovaConnect Postpaid 60,78,14,False,,
CUST_001654,Postpaid,Johor,2023-03-10,NovaConnect 5G Postpaid 100,128,20,False,,
CUST_001655,Postpaid,Sabah,2020-11-15,NovaConnect 5G Postpaid 100,128,48,False,,
CUST_001656,Business,Sabah,2022-01-31,NovaConnect Business Elite,399,33,False,,
CUST_001657,Prepaid,Johor,2022-12-07,NovaConnect Prepaid Plus,30,23,False,,
CUST_001658,Postpaid,Kuala Lumpur,2020-02-15,NovaConnect 5G Postpaid 100,128,57,False,,
CUST_001659,Postpaid,Perak,2021-05-04,NovaConnect Postpaid 60,78,42,False,,
CUST_001660,Prepaid,Melaka,2019-11-11,NovaConnect Prepaid Plus,30,60,False,,
CUST_001661,Prepaid,Selangor,2020-04-01,NovaConnect Prepaid Plus,30,55,False,,
CUST_001662,Postpaid,Penang,2022-01-16,NovaConnect Postpaid 60,78,34,False,,
CUST_001663,Prepaid,Melaka,2024-05-27,NovaConnect Prepaid Basic,20,5,False,,
CUST_001664,Postpaid,Penang,2020-01-05,NovaConnect Postpaid 40,58,58,False,,
CUST_001665,Postpaid,Sabah,2023-09-12,NovaConnect 5G Postpaid 100,128,13,False,,
CUST_001666,Prepaid,Kuala Lumpur,2021-03-03,NovaConnect Prepaid Plus,30,44,False,,
CUST_001667,Prepaid,Johor,2021-11-20,NovaConnect Prepaid Basic,20,35,True,2024-08-02,Network Issues - Switched to U Mobile
CUST_001668,Postpaid,Penang,2020-09-01,NovaConnect Postpaid 60,78,50,False,,
CUST_001669,Enterprise,Johor,2023-10-11,NovaConnect Enterprise 300,1599,12,False,,
CUST_001670,Prepaid,Penang,2021-12-28,NovaConnect Prepaid Basic,20,34,False,,
CUST_001671,Business,Sabah,2024-03-09,NovaConnect Business Elite,399,7,False,,
CUST_001672,Business,Johor,2022-03-23,NovaConnect Business Pro,299,31,True,2024-09-02,Pricing - Switched to U Mobile
CUST_001673,Prepaid,Sarawak,2020-02-29,NovaConnect Prepaid Plus,30,56,False,,
CUST_001674,Business,Penang,2022-09-28,NovaConnect Business Elite,399,25,False,,
CUST_001675,Postpaid,Johor,2020-08-23,NovaConnect 5G Postpaid 80,98,51,False,,
CUST_001676,Business,Melaka,2023-11-19,NovaConnect Business Pro,299,11,False,,
CUST_001677,Postpaid,Penang,2021-10-13,NovaConnect Postpaid 40,58,37,False,,
CUST_001678,Postpaid,Melaka,2024-06-17,NovaConnect Postpaid 60,78,4,False,,
CUST_001679,Postpaid,Kuala Lumpur,2022-03-06,NovaConnect 5G Postpaid 100,128,32,False,,
CUST_001680,Prepaid,Sabah,2019-11-14,NovaConnect Prepaid Plus,30,60,False,,
CUST_001681,Postpaid,Penang,2021-10-27,NovaConnect 5G Postpaid 100,128,36,False,,
CUST_001682,Postpaid,Sarawak,2021-02-28,NovaConnect 5G Postpaid 100,128,44,False,,
CUST_001683,Postpaid,Selangor,2020-10-30,NovaConnect Postpaid 60,78,48,False,,
CUST_001684,Prepaid,Sarawak,2020-07-29,NovaConnect Prepaid Plus,30,51,False,,
CUST_001685,Postpaid,Sabah,2020-06-23,NovaConnect 5G Postpaid 100,128,53,False,,
CUST_001686,Postpaid,Penang,2021-11-21,NovaConnect 5G Postpaid 100,128,35,False,,
CUST_001687,Postpaid,Selangor,2022-01-27,NovaConnect Postpaid 40,58,33,True,2024-05-27,Pricing - Switched to U Mobile
CUST_001688,Prepaid,Johor,2023-03-16,NovaConnect Prepaid Plus,30,19,False,,
CUST_001689,Postpaid,Perak,2022-10-07,NovaConnect 5G Postpaid 100,128,25,False,,
CUST_001690,Postpaid,Penang,2022-09-02,NovaConnect 5G Postpaid 80,98,26,False,,
CUST_001691,Business,Sarawak,2021-09-06,NovaConnect Business Elite,399,38,False,,
CUST_001692,Enterprise,Penang,2021-08-28,NovaConnect Enterprise 300,1599,38,False,,
CUST_001693,Postpaid,Perak,2022-03-26,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_001694,Postpaid,Kuala Lumpur,2024-09-24,NovaConnect Postpaid 60,78,1,False,,
CUST_001695,Postpaid,Johor,2020-12-26,NovaConnect 5G Postpaid 80,98,46,False,,
CUST_001696,Prepaid,Perak,2020-04-27,NovaConnect Prepaid Plus,30,54,False,,
CUST_001697,Business,Selangor,2020-06-27,NovaConnect Business Pro,299,52,True,2024-05-28,Network Issues - Switched to Maxis
CUST_001698,Business,Penang,2022-09-20,NovaConnect Business Pro,299,25,False,,
CUST_001699,Prepaid,Selangor,2019-11-19,NovaConnect Prepaid Plus,30,60,False,,
CUST_001700,Postpaid,Selangor,2021-12-31,NovaConnect 5G Postpaid 80,98,34,False,,
CUST_001701,Postpaid,Kuala Lumpur,2020-11-02,NovaConnect Postpaid 40,58,48,False,,
CUST_001702,Postpaid,Penang,2023-06-26,NovaConnect Postpaid 60,78,16,False,,
CUST_001703,Prepaid,Sabah,2021-03-10,NovaConnect Prepaid Plus,30,44,True,2024-06-27,Network Issues - Switched to Maxis
CUST_001704,Prepaid,Sabah,2024-02-22,NovaConnect Prepaid Plus,30,8,False,,
CUST_001705,Postpaid,Johor,2024-08-25,NovaConnect Postpaid 60,78,2,False,,
CUST_001706,Postpaid,Selangor,2023-09-25,NovaConnect Postpaid 40,58,13,False,,
CUST_001707,Prepaid,Selangor,2021-06-07,NovaConnect Prepaid Basic,20,41,True,2024-10-20,Network Issues - Switched to Maxis
CUST_001708,Postpaid,Perak,2021-05-18,NovaConnect Postpaid 40,58,42,False,,
CUST_001709,Business,Sarawak,2021-09-16,NovaConnect Business Elite,399,38,False,,
CUST_001710,Postpaid,Johor,2022-05-17,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_001711,Postpaid,Melaka,2020-04-30,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_001712,Enterprise,Selangor,2020-07-25,NovaConnect Enterprise 300,1599,52,False,,
CUST_001713,Business,Melaka,2020-01-13,NovaConnect Business Elite,399,58,False,,
CUST_001714,Postpaid,Sarawak,2024-09-02,NovaConnect 5G Postpaid 100,128,2,False,,
CUST_001715,Prepaid,Perak,2022-12-20,NovaConnect Prepaid Basic,20,22,False,,
CUST_001716,Postpaid,Perak,2023-06-21,NovaConnect Postpaid 40,58,16,False,,
CUST_001717,Postpaid,Johor,2024-07-20,NovaConnect 5G Postpaid 80,98,3,False,,
CUST_001718,Postpaid,Penang,2020-07-22,NovaConnect 5G Postpaid 100,128,52,False,,
CUST_001719,Prepaid,Sabah,2021-04-21,NovaConnect Prepaid Basic,20,43,False,,
CUST_001720,Prepaid,Sarawak,2022-10-26,NovaConnect Prepaid Basic,20,24,False,,
CUST_001721,Postpaid,Penang,2021-09-22,NovaConnect 5G Postpaid 100,128,37,False,,
CUST_001722,Prepaid,Perak,2023-04-27,NovaConnect Prepaid Plus,30,18,False,,
CUST_001723,Business,Sabah,2022-05-27,NovaConnect Business Elite,399,29,False,,
CUST_001724,Postpaid,Penang,2024-09-27,NovaConnect Postpaid 60,78,1,False,,
CUST_001725,Postpaid,Perak,2024-02-11,NovaConnect Postpaid 60,78,8,False,,
CUST_001726,Prepaid,Kuala Lumpur,2024-08-05,NovaConnect Prepaid Basic,20,2,False,,
CUST_001727,Postpaid,Perak,2021-12-08,NovaConnect Postpaid 40,58,35,False,,
CUST_001728,Postpaid,Melaka,2024-07-11,NovaConnect Postpaid 40,58,3,False,,
CUST_001729,Prepaid,Sarawak,2023-02-06,NovaConnect Prepaid Plus,30,21,False,,
CUST_001730,Prepaid,Sabah,2022-06-09,NovaConnect Prepaid Basic,20,29,False,,
CUST_001731,Postpaid,Sarawak,2022-01-07,NovaConnect 5G Postpaid 80,98,34,False,,
CUST_001732,Postpaid,Selangor,2020-04-12,NovaConnect 5G Postpaid 80,98,55,False,,
CUST_001733,Business,Melaka,2019-11-24,NovaConnect Business Pro,299,60,False,,
CUST_001734,Prepaid,Melaka,2022-03-05,NovaConnect Prepaid Basic,20,32,False,,
CUST_001735,Postpaid,Johor,2022-10-01,NovaConnect 5G Postpaid 80,98,25,False,,
CUST_001736,Postpaid,Sarawak,2022-11-03,NovaConnect Postpaid 60,78,24,False,,
CUST_001737,Postpaid,Sabah,2022-01-19,NovaConnect Postpaid 60,78,33,False,,
CUST_001738,Postpaid,Kuala Lumpur,2021-05-01,NovaConnect Postpaid 40,58,42,False,,
CUST_001739,Postpaid,Melaka,2023-05-26,NovaConnect Postpaid 60,78,17,False,,
CUST_001740,Postpaid,Kuala Lumpur,2022-12-16,NovaConnect Postpaid 60,78,22,False,,
CUST_001741,Postpaid,Penang,2021-05-01,NovaConnect 5G Postpaid 100,128,42,False,,
CUST_001742,Prepaid,Kuala Lumpur,2021-08-13,NovaConnect Prepaid Plus,30,39,False,,
CUST_001743,Postpaid,Selangor,2019-12-06,NovaConnect Postpaid 40,58,59,False,,
CUST_001744,Postpaid,Selangor,2023-12-25,NovaConnect 5G Postpaid 100,128,10,False,,
CUST_001745,Postpaid,Melaka,2024-06-16,NovaConnect Postpaid 40,58,4,False,,
CUST_001746,Business,Selangor,2024-07-08,NovaConnect Business Elite,399,3,False,,
CUST_001747,Prepaid,Selangor,2024-05-14,NovaConnect Prepaid Basic,20,5,False,,
CUST_001748,Business,Selangor,2021-07-13,NovaConnect Business Pro,299,40,False,,
CUST_001749,Postpaid,Selangor,2021-01-25,NovaConnect 5G Postpaid 100,128,45,False,,
CUST_001750,Enterprise,Selangor,2024-01-27,NovaConnect Enterprise 500,2499,9,False,,
CUST_001751,Enterprise,Sarawak,2022-01-08,NovaConnect Enterprise 300,1599,34,False,,
CUST_001752,Prepaid,Sabah,2021-12-11,NovaConnect Prepaid Basic,20,35,False,,
CUST_001753,Business,Selangor,2024-07-03,NovaConnect Business Elite,399,4,False,,
CUST_001754,Enterprise,Melaka,2023-06-19,NovaConnect Enterprise 500,2499,16,False,,
CUST_001755,Prepaid,Selangor,2021-08-05,NovaConnect Prepaid Basic,20,39,False,,
CUST_001756,Postpaid,Johor,2020-05-07,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_001757,Prepaid,Penang,2021-08-02,NovaConnect Prepaid Plus,30,39,False,,
CUST_001758,Business,Sabah,2024-05-16,NovaConnect Business Pro,299,5,False,,
CUST_001759,Postpaid,Sabah,2022-03-30,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_001760,Postpaid,Selangor,2024-09-13,NovaConnect 5G Postpaid 100,128,1,False,,
CUST_001761,Prepaid,Perak,2021-04-03,NovaConnect Prepaid Plus,30,43,False,,
CUST_001762,Postpaid,Melaka,2021-05-08,NovaConnect 5G Postpaid 100,128,42,False,,
CUST_001763,Postpaid,Kuala Lumpur,2021-04-14,NovaConnect Postpaid 60,78,43,False,,
CUST_001764,Postpaid,Johor,2023-02-21,NovaConnect Postpaid 60,78,20,False,,
CUST_001765,Business,Sarawak,2024-05-20,NovaConnect Business Pro,299,5,False,,
CUST_001766,Prepaid,Kuala Lumpur,2022-04-26,NovaConnect Prepaid Basic,20,30,False,,
CUST_001767,Business,Kuala Lumpur,2023-09-10,NovaConnect Business Elite,399,13,False,,
CUST_001768,Prepaid,Sarawak,2024-08-25,NovaConnect Prepaid Plus,30,2,False,,
CUST_001769,Prepaid,Sarawak,2021-09-24,NovaConnect Prepaid Plus,30,37,False,,
CUST_001770,Postpaid,Sabah,2023-05-09,NovaConnect 5G Postpaid 80,98,18,False,,
CUST_001771,Prepaid,Penang,2024-09-26,NovaConnect Prepaid Plus,30,1,False,,
CUST_001772,Prepaid,Johor,2021-02-10,NovaConnect Prepaid Basic,20,45,False,,
CUST_001773,Postpaid,Johor,2023-10-11,NovaConnect 5G Postpaid 80,98,12,False,,
CUST_001774,Business,Johor,2024-01-08,NovaConnect Business Pro,299,9,False,,
CUST_001775,Postpaid,Selangor,2023-07-28,NovaConnect Postpaid 60,78,15,False,,
CUST_001776,Postpaid,Sabah,2021-04-14,NovaConnect 5G Postpaid 80,98,43,False,,
CUST_001777,Postpaid,Sarawak,2020-11-11,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_001778,Postpaid,Melaka,2022-08-29,NovaConnect Postpaid 60,78,26,False,,
CUST_001779,Prepaid,Perak,2020-12-09,NovaConnect Prepaid Plus,30,47,False,,
CUST_001780,Postpaid,Melaka,2020-11-06,NovaConnect 5G Postpaid 100,128,48,False,,
CUST_001781,Postpaid,Selangor,2022-06-05,NovaConnect Postpaid 40,58,29,False,,
CUST_001782,Postpaid,Perak,2022-01-03,NovaConnect Postpaid 40,58,34,False,,
CUST_001783,Postpaid,Kuala Lumpur,2023-12-19,NovaConnect 5G Postpaid 80,98,10,False,,
CUST_001784,Business,Kuala Lumpur,2023-07-16,NovaConnect Business Elite,399,15,False,,
CUST_001785,Postpaid,Kuala Lumpur,2024-04-01,NovaConnect 5G Postpaid 80,98,7,False,,
CUST_001786,Prepaid,Johor,2020-11-25,NovaConnect Prepaid Plus,30,47,False,,
CUST_001787,Prepaid,Melaka,2021-12-26,NovaConnect Prepaid Basic,20,34,False,,
CUST_001788,Postpaid,Melaka,2023-11-14,NovaConnect Postpaid 60,78,11,True,2024-08-17,Pricing - Switched to U Mobile
CUST_001789,Business,Sabah,2020-08-31,NovaConnect Business Pro,299,50,False,,
CUST_001790,Postpaid,Johor,2024-09-23,NovaConnect Postpaid 60,78,1,False,,
CUST_001791,Business,Sarawak,2023-07-11,NovaConnect Business Elite,399,15,False,,
CUST_001792,Business,Melaka,2020-04-07,NovaConnect Business Elite,399,55,False,,
CUST_001793,Prepaid,Selangor,2021-04-27,NovaConnect Prepaid Basic,20,42,False,,
CUST_001794,Postpaid,Selangor,2023-09-11,NovaConnect 5G Postpaid 80,98,13,False,,
CUST_001795,Prepaid,Kuala Lumpur,2020-12-15,NovaConnect Prepaid Basic,20,47,False,,
CUST_001796,Business,Penang,2020-10-28,NovaConnect Business Elite,399,48,True,2024-08-18,Pricing - Switched to U Mobile
CUST_001797,Prepaid,Johor,2019-12-22,NovaConnect Prepaid Plus,30,59,False,,
CUST_001798,Business,Melaka,2021-10-24,NovaConnect Business Elite,399,36,False,,
CUST_001799,Prepaid,Sabah,2024-09-21,NovaConnect Prepaid Plus,30,1,False,,
CUST_001800,Prepaid,Penang,2021-02-05,NovaConnect Prepaid Plus,30,45,False,,
CUST_001801,Business,Penang,2024-06-04,NovaConnect Business Elite,399,5,False,,
CUST_001802,Prepaid,Penang,2020-03-13,NovaConnect Prepaid Plus,30,56,False,,
CUST_001803,Postpaid,Sabah,2020-03-06,NovaConnect 5G Postpaid 80,98,56,False,,
CUST_001804,Prepaid,Sabah,2021-09-14,NovaConnect Prepaid Plus,30,38,False,,
CUST_001805,Postpaid,Selangor,2020-01-27,NovaConnect Postpaid 60,78,58,False,,
CUST_001806,Business,Kuala Lumpur,2019-12-27,NovaConnect Business Elite,399,59,False,,
CUST_001807,Postpaid,Penang,2022-03-14,NovaConnect 5G Postpaid 100,128,32,False,,
CUST_001808,Postpaid,Melaka,2022-05-05,NovaConnect Postpaid 40,58,30,False,,
CUST_001809,Postpaid,Sabah,2020-11-07,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_001810,Postpaid,Kuala Lumpur,2020-09-09,NovaConnect Postpaid 60,78,50,False,,
CUST_001811,Prepaid,Penang,2020-05-22,NovaConnect Prepaid Basic,20,54,False,,
CUST_001812,Prepaid,Sarawak,2022-09-24,NovaConnect Prepaid Plus,30,25,False,,
CUST_001813,Prepaid,Sabah,2022-03-24,NovaConnect Prepaid Plus,30,31,False,,
CUST_001814,Postpaid,Melaka,2020-06-24,NovaConnect 5G Postpaid 100,128,53,False,,
CUST_001815,Prepaid,Melaka,2021-12-15,NovaConnect Prepaid Basic,20,35,False,,
CUST_001816,Business,Selangor,2021-07-14,NovaConnect Business Elite,399,40,False,,
CUST_001817,Prepaid,Perak,2023-08-08,NovaConnect Prepaid Basic,20,15,False,,
CUST_001818,Prepaid,Melaka,2022-10-02,NovaConnect Prepaid Plus,30,25,False,,
CUST_001819,Prepaid,Sarawak,2023-11-05,NovaConnect Prepaid Basic,20,12,False,,
CUST_001820,Business,Perak,2023-06-02,NovaConnect Business Pro,299,17,False,,
CUST_001821,Postpaid,Kuala Lumpur,2022-03-06,NovaConnect Postpaid 40,58,32,False,,
CUST_001822,Prepaid,Melaka,2020-03-01,NovaConnect Prepaid Plus,30,56,False,,
CUST_001823,Business,Penang,2020-01-31,NovaConnect Business Elite,399,57,False,,
CUST_001824,Postpaid,Kuala Lumpur,2022-08-26,NovaConnect 5G Postpaid 80,98,26,False,,
CUST_001825,Prepaid,Melaka,2024-01-29,NovaConnect Prepaid Basic,20,9,False,,
CUST_001826,Prepaid,Kuala Lumpur,2019-11-11,NovaConnect Prepaid Basic,20,60,False,,
CUST_001827,Postpaid,Penang,2020-05-02,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_001828,Prepaid,Sabah,2024-05-27,NovaConnect Prepaid Basic,20,5,False,,
CUST_001829,Enterprise,Melaka,2022-05-11,NovaConnect Enterprise 500,2499,30,False,,
CUST_001830,Postpaid,Sarawak,2022-02-01,NovaConnect 5G Postpaid 80,98,33,False,,
CUST_001831,Postpaid,Perak,2019-11-11,NovaConnect Postpaid 60,78,60,False,,
CUST_001832,Prepaid,Sabah,2023-06-18,NovaConnect Prepaid Plus,30,16,False,,
CUST_001833,Prepaid,Perak,2021-12-09,NovaConnect Prepaid Basic,20,35,True,2024-10-20,Better Offer - Switched to Maxis
CUST_001834,Postpaid,Perak,2019-11-09,NovaConnect Postpaid 40,58,60,False,,
CUST_001835,Postpaid,Kuala Lumpur,2024-04-05,NovaConnect 5G Postpaid 80,98,7,False,,
CUST_001836,Postpaid,Kuala Lumpur,2023-08-14,NovaConnect 5G Postpaid 80,98,14,False,,
CUST_001837,Postpaid,Perak,2020-02-28,NovaConnect Postpaid 60,78,56,False,,
CUST_001838,Postpaid,Selangor,2024-08-06,NovaConnect Postpaid 60,78,2,False,,
CUST_001839,Postpaid,Perak,2021-01-01,NovaConnect 5G Postpaid 100,128,46,False,,
CUST_001840,Postpaid,Kuala Lumpur,2023-03-03,NovaConnect Postpaid 60,78,20,False,,
CUST_001841,Prepaid,Perak,2023-05-02,NovaConnect Prepaid Plus,30,18,False,,
CUST_001842,Business,Kuala Lumpur,2022-01-15,NovaConnect Business Pro,299,34,False,,
CUST_001843,Business,Sabah,2022-10-11,NovaConnect Business Elite,399,25,True,2024-08-24,Customer Service - Switched to Digi
CUST_001844,Business,Kuala Lumpur,2023-03-27,NovaConnect Business Elite,399,19,False,,
CUST_001845,Postpaid,Penang,2022-06-13,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_001846,Postpaid,Penang,2023-12-11,NovaConnect Postpaid 40,58,10,False,,
CUST_001847,Business,Melaka,2024-03-27,NovaConnect Business Elite,399,7,False,,
CUST_001848,Postpaid,Perak,2024-08-27,NovaConnect Postpaid 60,78,2,False,,
CUST_001849,Prepaid,Selangor,2021-01-15,NovaConnect Prepaid Basic,20,46,False,,
CUST_001850,Postpaid,Johor,2024-02-20,NovaConnect Postpaid 40,58,8,False,,
CUST_001851,Postpaid,Johor,2020-02-17,NovaConnect 5G Postpaid 100,128,57,False,,
CUST_001852,Postpaid,Johor,2024-07-18,NovaConnect Postpaid 60,78,3,False,,
CUST_001853,Postpaid,Perak,2022-12-24,NovaConnect Postpaid 40,58,22,False,,
CUST_001854,Postpaid,Kuala Lumpur,2021-08-09,NovaConnect Postpaid 60,78,39,False,,
CUST_001855,Postpaid,Perak,2022-07-28,NovaConnect 5G Postpaid 80,98,27,False,,
CUST_001856,Postpaid,Johor,2023-08-31,NovaConnect Postpaid 60,78,14,False,,
CUST_001857,Postpaid,Sabah,2022-05-29,NovaConnect 5G Postpaid 80,98,29,False,,
